route_id,source_id,name_source,city_source,zone_source,facilities_source,destination_id,name_dest,city_dest,zone_dest,facilities_dest,distance_km,avg_speed_kmph,travel_time_hr,ticket_price_inr,train_type,stops,delay_probability,lat_source,lon_source,lat_dest,lon_dest,source,destination,lat_destination,lon_destination
5244,38,Station_38,City_174,SR,Basic,1319,Station_1319,City_433,WR,Premium,1026,60,17.1,749.57,Shatabdi,6,0.24,27.336121404647148,89.8402153869653,29.105255,91.555994,Jodhpur,Kolkata,21.231544189101164,93.72452304872849
9872,234,Station_234,City_316,NR,Premium,1319,Station_1319,City_433,WR,Premium,1487,80,18.59,1636.95,Shatabdi,2,0.0,12.903294137570965,87.2261879018935,29.105255,91.555994,Jammu,Jaipur,9.935427499492764,94.49951741730933
996,37,Station_37,City_461,SR,Basic,835,Station_835,City_33,SR,Premium,1256,120,10.47,1467.73,Express,7,0.25,22.045819704977855,92.58774834202924,15.586773,77.1129,Jaipur,Patna,16.34431907934016,94.22480643500127
1138,1550,Station_1550,City_322,WR,Basic,835,Station_835,City_33,SR,Premium,448,60,7.47,462.99,Superfast,3,0.18,20.53088327042971,70.08193991934073,15.586773,77.1129,Patna,Lucknow,20.257428407590574,68.75864564148253
7427,572,Station_572,City_304,SR,Basic,835,Station_835,City_33,SR,Premium,1760,70,25.14,1104.92,Rajdhani,1,0.24,9.726573313930885,77.52479780993406,15.586773,77.1129,Jammu,Delhi,17.106783512524473,88.66263276856687
1168,1967,Station_1967,City_388,NCR,Standard,835,Station_835,City_33,SR,Premium,1867,120,15.56,758.05,Superfast,9,0.18,31.033504665504218,81.66168114109263,15.586773,77.1129,Mysuru,Raipur,12.572923701524173,84.38527941822232
5905,420,Station_420,City_182,NCR,Premium,835,Station_835,City_33,SR,Premium,561,70,8.01,387.99,Express,8,0.15,13.312878504224637,90.07535689570898,15.586773,77.1129,Delhi,Amritsar,31.25054815575035,75.58265942873146
3218,234,Station_234,City_316,NR,Premium,835,Station_835,City_33,SR,Premium,1090,80,13.62,1021.27,Rajdhani,1,0.16,10.871893593418092,81.01925688305515,15.586773,77.1129,Mysuru,Jodhpur,17.00468312881278,89.64403394411949
8289,1565,Station_1565,City_121,SCR,Premium,835,Station_835,City_33,SR,Premium,75,70,1.07,60.04,Express,9,0.09,12.023451439700828,88.37455359440747,15.586773,77.1129,Ranchi,Dehradun,14.820159057663385,79.20560250222397
4291,436,Station_436,City_379,ER,Standard,835,Station_835,City_33,SR,Premium,1388,100,13.88,474.09,Superfast,0,0.06,13.747893868300638,94.08063910819378,15.586773,77.1129,Indore,Chandigarh,19.21445182231297,78.8312888660839
5731,492,Station_492,City_480,NWR,Basic,835,Station_835,City_33,SR,Premium,1191,100,11.91,1278.93,Express,6,0.11,10.701023680990527,86.96130857452297,15.586773,77.1129,Ahmedabad,Pune,31.040804768441493,77.40163542190345
3243,37,Station_37,City_461,SR,Basic,1008,Station_1008,City_353,NER,Premium,1466,120,12.22,806.57,Shatabdi,9,0.17,34.90828419715272,68.28202991868149,8.24414,87.548989,Shillong,Raipur,22.84639088421293,73.0814345695653
2036,1984,Station_1984,City_248,NCR,Premium,1008,Station_1008,City_353,NER,Premium,268,80,3.35,120.05,Rajdhani,2,0.19,15.061178318687666,94.61083025620115,8.24414,87.548989,Shimla,Delhi,15.135547255213595,74.81017622935548
9367,1857,Station_1857,City_311,NER,Basic,1008,Station_1008,City_353,NER,Premium,353,120,2.94,419.84,Passenger,9,0.19,22.9222800492802,73.48766714756708,8.24414,87.548989,Jammu,Patna,8.513388180303775,75.65419986129628
8326,1998,Station_1998,City_283,ER,Premium,1008,Station_1008,City_353,NER,Premium,458,50,9.16,370.08,Passenger,2,0.09,10.888523327774031,71.86106269648006,8.24414,87.548989,Dehradun,Mumbai,25.447903219582724,69.07095452891478
8441,37,Station_37,City_461,SR,Basic,721,Station_721,City_452,WR,Standard,1893,120,15.78,1455.42,Rajdhani,7,0.3,17.623134416725797,75.09757611106212,18.982665,83.834695,Hyderabad,Ahmedabad,29.396548993782062,96.06115255572627
268,311,Station_311,City_116,NCR,Basic,721,Station_721,City_452,WR,Standard,1393,120,11.61,1123.92,Shatabdi,2,0.08,25.52410763907232,70.43686960216122,18.982665,83.834695,Amritsar,Shimla,25.258540877914303,78.20528671959632
497,1279,Station_1279,City_402,NWR,Premium,721,Station_721,City_452,WR,Standard,1206,80,15.07,812.67,Express,4,0.17,23.978026747577125,85.49901035742913,18.982665,83.834695,Chennai,Patna,9.882442882924096,75.3748374988414
6407,231,Station_231,City_156,SR,Premium,721,Station_721,City_452,WR,Standard,1756,120,14.63,1437.59,Shatabdi,6,0.16,15.787323856540386,69.24353867116277,18.982665,83.834695,Shimla,Lucknow,36.48633321926146,76.68628661667829
4069,1014,Station_1014,City_285,ER,Premium,721,Station_721,City_452,WR,Standard,114,100,1.14,48.64,Shatabdi,2,0.02,18.4449935723579,85.53607764407924,18.982665,83.834695,Chandigarh,Visakhapatnam,11.87392333903275,86.91224793283695
9339,1865,Station_1865,City_491,ER,Premium,721,Station_721,City_452,WR,Standard,1768,80,22.1,585.97,Shatabdi,1,0.25,14.519761664102258,73.5916588328127,18.982665,83.834695,Kanpur,Mysuru,8.848426348731921,79.85345366060467
9140,37,Station_37,City_461,SR,Basic,1532,Station_1532,City_112,NCR,Standard,808,80,10.1,899.74,Superfast,9,0.04,10.792516739954557,70.03096758271768,12.184059,73.079473,Raipur,Chandigarh,32.06990653493524,90.4621115428628
3006,899,Station_899,City_218,NER,Premium,1532,Station_1532,City_112,NCR,Standard,545,70,7.79,553.23,Passenger,6,0.12,28.85398464299639,72.91003405519089,12.184059,73.079473,Dehradun,Patna,35.56174580232154,84.22312801511336
4537,890,Station_890,City_340,SR,Premium,1532,Station_1532,City_112,NCR,Standard,393,50,7.86,213.79,Passenger,5,0.04,22.55334183967382,75.84102986628723,12.184059,73.079473,Bengaluru,Shimla,29.612926648117682,83.99115383091544
2495,68,Station_68,City_325,NCR,Basic,1532,Station_1532,City_112,NCR,Standard,198,100,1.98,166.72,Superfast,4,0.04,13.161752873178735,74.95249370376418,12.184059,73.079473,Coimbatore,Guwahati,15.87897553281973,68.55263164545515
9762,96,Station_96,City_227,ER,Premium,1532,Station_1532,City_112,NCR,Standard,848,70,12.11,499.86,Passenger,2,0.0,13.556690240443332,88.02307770679451,12.184059,73.079473,Amritsar,Kolkata,30.04460941847435,96.26428566929556
5412,866,Station_866,City_108,SCR,Premium,1532,Station_1532,City_112,NCR,Standard,1539,80,19.24,873.97,Rajdhani,10,0.18,35.95220435191763,89.56222217231142,12.184059,73.079473,Shillong,Dehradun,11.062958942474948,80.40591434217609
9757,175,Station_175,City_169,NER,Premium,1532,Station_1532,City_112,NCR,Standard,1027,120,8.56,769.66,Express,6,0.05,18.90246389387561,88.36214446782073,12.184059,73.079473,Nagpur,Aurangabad,31.40900683792541,84.32952078689834
9306,37,Station_37,City_461,SR,Basic,866,Station_866,City_108,SCR,Premium,269,80,3.36,226.43,Passenger,4,0.15,25.985476165374443,95.96831080480779,26.10086,76.426805,Madurai,Nagpur,13.264970508186812,84.0318222090327
9015,377,Station_377,City_79,SR,Standard,866,Station_866,City_108,SCR,Premium,247,70,3.53,251.91,Express,0,0.17,17.300595055065358,70.40162757518436,26.10086,76.426805,Chandigarh,Shillong,13.390706611365347,93.25761275743959
8572,218,Station_218,City_50,NCR,Standard,866,Station_866,City_108,SCR,Premium,1170,70,16.71,717.07,Superfast,2,0.22,24.256973992146815,95.94836621259192,26.10086,76.426805,Bengaluru,Ahmedabad,12.361947016940377,68.49388252012217
2925,1017,Station_1017,City_154,NR,Standard,866,Station_866,City_108,SCR,Premium,1910,70,27.29,2043.37,Rajdhani,4,0.25,21.021463620847875,89.62154607809786,26.10086,76.426805,Varanasi,Jammu,21.51059386138169,93.11454985402158
2024,1981,Station_1981,City_6,NWR,Premium,1886,Station_1886,City_277,SR,Premium,871,80,10.89,588.63,Superfast,5,0.18,33.64369879157863,73.78561361598655,9.568145,94.612667,Lucknow,Guwahati,30.339959171464937,84.54327468862529
8896,1807,Station_1807,City_263,NWR,Standard,1886,Station_1886,City_277,SR,Premium,116,80,1.45,60.1,Passenger,7,0.14,36.710033717551305,79.9897819394424,9.568145,94.612667,Jodhpur,Bengaluru,12.156880330650793,93.61532336926128
6457,445,Station_445,City_168,ER,Basic,1886,Station_1886,City_277,SR,Premium,1109,80,13.86,443.47,Superfast,6,0.14,16.594660517113354,94.48777249241977,9.568145,94.612667,Nagpur,Lucknow,20.414032272871832,96.74096135260933
5533,520,Station_520,City_24,NCR,Premium,1886,Station_1886,City_277,SR,Premium,1078,60,17.97,1234.24,Superfast,0,0.26,14.088368356744716,76.38649262292553,9.568145,94.612667,Amritsar,Bengaluru,24.2129895750503,71.72879923746692
8753,676,Station_676,City_156,NR,Basic,1886,Station_1886,City_277,SR,Premium,1457,50,29.14,1294.17,Superfast,8,0.13,35.63859156382556,71.47070602144262,9.568145,94.612667,Trivandrum,Aurangabad,35.19030964905599,94.34211430784447
2070,1981,Station_1981,City_6,NWR,Premium,1017,Station_1017,City_154,NR,Standard,872,60,14.53,320.66,Shatabdi,4,0.18,26.454313758249835,76.8704881071258,15.278247,92.896557,Ahmedabad,Bhopal,18.203065523050277,94.71005696980977
3945,212,Station_212,City_122,NCR,Premium,1017,Station_1017,City_154,NR,Standard,1906,120,15.88,1976.93,Express,5,0.08,12.355534258250923,72.89603506889962,15.278247,92.896557,Chennai,Dehradun,34.018132688346284,70.33775069816632
4446,1601,Station_1601,City_103,NWR,Standard,1017,Station_1017,City_154,NR,Standard,1082,70,15.46,749.34,Passenger,7,0.01,10.948477253626274,79.9771327863815,15.278247,92.896557,Mysuru,Mumbai,17.223682155224573,72.89723229799709
4531,814,Station_814,City_52,ER,Standard,1017,Station_1017,City_154,NR,Standard,571,120,4.76,620.15,Passenger,9,0.02,35.91328532939908,87.69132177141307,15.278247,92.896557,Mumbai,Lucknow,29.137749533372954,94.12111088841024
3619,312,Station_312,City_260,NR,Premium,1017,Station_1017,City_154,NR,Standard,1638,60,27.3,1901.42,Passenger,6,0.24,16.77096297546411,87.50506844596671,15.278247,92.896557,Shimla,Visakhapatnam,22.57896353399235,74.36915006280098
2214,107,Station_107,City_229,NWR,Standard,1017,Station_1017,City_154,NR,Standard,1053,80,13.16,502.07,Superfast,1,0.15,14.262919293568089,85.29744103780719,15.278247,92.896557,Patna,Aurangabad,27.457157685889182,80.59645600044249
8418,1264,Station_1264,City_37,NWR,Premium,1017,Station_1017,City_154,NR,Standard,1179,100,11.79,1194.15,Shatabdi,7,0.14,28.1221871202808,86.76167846492574,15.278247,92.896557,Chandigarh,Jaipur,9.95909539051208,82.00836658015396
9626,1468,Station_1468,City_64,NWR,Standard,1017,Station_1017,City_154,NR,Standard,1005,120,8.38,598.09,Express,5,0.11,35.331899052877986,90.2829125973664,15.278247,92.896557,Shillong,Dehradun,20.527355353650684,83.76782342530797
2893,1981,Station_1981,City_6,NWR,Premium,1652,Station_1652,City_394,NWR,Standard,1300,120,10.83,633.82,Rajdhani,10,0.28,21.788626865351695,73.73960559931336,30.301962,75.114166,Nagpur,Delhi,8.274524743319805,93.81067374897962
4861,170,Station_170,City_493,NR,Premium,1652,Station_1652,City_394,NWR,Standard,406,80,5.08,246.2,Rajdhani,1,0.16,30.743377258991636,86.35829887014232,30.301962,75.114166,Ranchi,Raipur,16.192076245434677,71.0785809861114
756,264,Station_264,City_391,NER,Premium,1652,Station_1652,City_394,NWR,Standard,1610,50,32.2,835.05,Superfast,5,0.02,26.312880304159105,87.7850502038953,30.301962,75.114166,Surat,Pune,24.63377125192525,88.34440822045164
1963,223,Station_223,City_446,WR,Basic,1652,Station_1652,City_394,NWR,Standard,1095,70,15.64,821.84,Shatabdi,4,0.29,16.263069701689894,69.01052477991364,30.301962,75.114166,Dehradun,Aurangabad,17.538906415089286,79.25188221368178
1778,1055,Station_1055,City_5,NWR,Basic,1652,Station_1652,City_394,NWR,Standard,857,50,17.14,509.06,Superfast,1,0.25,28.675509686530777,87.23253238237363,30.301962,75.114166,Chennai,Mumbai,25.173254848962127,80.70026857406219
1011,795,Station_795,City_171,NR,Basic,1652,Station_1652,City_394,NWR,Standard,437,100,4.37,502.75,Express,9,0.24,26.59223340025411,70.98724088364374,30.301962,75.114166,Indore,Ranchi,31.356267059752707,93.74367130405346
8343,814,Station_814,City_52,ER,Standard,1652,Station_1652,City_394,NWR,Standard,797,100,7.97,676.09,Express,10,0.19,19.3937804609638,85.29162258348379,30.301962,75.114166,Jodhpur,Aurangabad,30.916483976873508,76.86376307922428
8973,201,Station_201,City_36,NCR,Basic,1652,Station_1652,City_394,NWR,Standard,977,120,8.14,794.59,Rajdhani,9,0.09,15.883038324222948,68.00961851392857,30.301962,75.114166,Hyderabad,Guwahati,20.727130044011,95.39743914566765
9611,44,Station_44,City_28,WR,Basic,1652,Station_1652,City_394,NWR,Standard,1993,100,19.93,643.31,Rajdhani,9,0.21,9.415927568390154,74.99172962517675,30.301962,75.114166,Madurai,Mysuru,36.62104687877918,75.65815623280011
3625,143,Station_143,City_209,NWR,Premium,388,Station_388,City_442,SCR,Standard,893,120,7.44,903.4,Express,3,0.08,14.140684712061784,94.97640528222661,28.832524,89.291793,Jammu,Shimla,11.142251623227994,86.98902704583254
6632,1085,Station_1085,City_17,NWR,Premium,388,Station_388,City_442,SCR,Standard,1361,80,17.01,856.25,Passenger,2,0.29,8.498693016575718,92.85446360518694,28.832524,89.291793,Lucknow,Patna,27.12150866413065,87.0352450507986
3408,1852,Station_1852,City_176,NER,Basic,388,Station_388,City_442,SCR,Standard,887,100,8.87,735.4,Rajdhani,2,0.29,17.25759619654678,95.0466829015729,28.832524,89.291793,Jodhpur,Mysuru,23.570689353846447,75.4305698557155
4693,1778,Station_1778,City_355,SCR,Premium,388,Station_388,City_442,SCR,Standard,1930,50,38.6,1962.56,Superfast,2,0.22,29.791316497887095,88.13849236353579,28.832524,89.291793,Amritsar,Delhi,14.269968880784972,70.44996567610943
2711,1743,Station_1743,City_100,ER,Basic,388,Station_388,City_442,SCR,Standard,885,100,8.85,433.42,Express,10,0.17,21.542790100717717,77.97743727882167,28.832524,89.291793,Bhopal,Lucknow,29.2884381956881,96.38610994364876
3321,1038,Station_1038,City_228,ER,Premium,388,Station_388,City_442,SCR,Standard,698,120,5.82,592.28,Express,6,0.25,23.93471871945171,93.54706547070205,28.832524,89.291793,Mumbai,Raipur,34.41646364319129,70.19518822995975
6122,556,Station_556,City_260,NER,Premium,388,Station_388,City_442,SCR,Standard,89,120,0.74,60.83,Shatabdi,7,0.19,9.453654009389632,73.8589371795532,28.832524,89.291793,Chandigarh,Jaipur,16.952234484091647,94.32335348119042
3887,143,Station_143,City_209,NWR,Premium,110,Station_110,City_147,WR,Basic,1846,50,36.92,588.94,Shatabdi,6,0.01,24.076962574845524,80.903641290663,14.800314,77.739579,Varanasi,Aurangabad,33.03613528530414,71.74275103862502
9906,1071,Station_1071,City_183,WR,Basic,110,Station_110,City_147,WR,Basic,1224,100,12.24,481.72,Shatabdi,4,0.1,19.81336126115705,78.74996380418258,14.800314,77.739579,Guwahati,Coimbatore,9.25278176669416,74.27639809741896
1404,1896,Station_1896,City_420,NER,Standard,110,Station_110,City_147,WR,Basic,68,120,0.57,77.43,Shatabdi,2,0.26,10.41275282572004,92.76482394518847,14.800314,77.739579,Varanasi,Pune,10.347311603225366,72.61758052039069
1938,1467,Station_1467,City_218,WR,Standard,110,Station_110,City_147,WR,Basic,245,50,4.9,194.89,Rajdhani,10,0.22,26.11120385799,73.77726663937236,14.800314,77.739579,Kolkata,Kanpur,23.877130264466402,81.84121035952518
8513,83,Station_83,City_443,SCR,Premium,110,Station_110,City_147,WR,Basic,1343,60,22.38,1181.59,Shatabdi,4,0.19,29.15407659927689,76.08114714098261,14.800314,77.739579,Nagpur,Coimbatore,25.40802113214195,76.14614990991116
3282,52,Station_52,City_147,NWR,Basic,110,Station_110,City_147,WR,Basic,1936,80,24.2,1971.12,Express,1,0.13,9.221373327926445,68.94895696870427,14.800314,77.739579,Pune,Lucknow,33.92615950830706,69.6095822067931
6516,143,Station_143,City_209,NWR,Premium,1241,Station_1241,City_246,SCR,Premium,1392,120,11.6,654.7,Rajdhani,7,0.21,18.723448216389826,69.39876137430466,21.376009,72.953245,Jodhpur,Surat,23.858398494074766,81.07858419100641
340,283,Station_283,City_11,NWR,Premium,1241,Station_1241,City_246,SCR,Premium,583,70,8.33,354.12,Express,1,0.12,24.748870111904406,89.08852688952439,21.376009,72.953245,Trivandrum,Chennai,16.19384934868741,73.40193332895069
6870,961,Station_961,City_277,NER,Premium,1241,Station_1241,City_246,SCR,Premium,1798,120,14.98,1857.57,Rajdhani,2,0.29,16.70646959602665,81.30900679847791,21.376009,72.953245,Nagpur,Visakhapatnam,17.97713232053689,70.55516869625104
1216,1808,Station_1808,City_210,NCR,Standard,1241,Station_1241,City_246,SCR,Premium,741,120,6.17,628.93,Passenger,10,0.02,25.159512177416175,87.86317858331667,21.376009,72.953245,Kolkata,Indore,28.99050349534384,69.2821745675199
195,820,Station_820,City_46,NWR,Basic,164,Station_164,City_120,SR,Standard,1189,70,16.99,885.14,Express,6,0.09,24.100761796126335,79.41965743789196,34.79342,90.847013,Lucknow,Kochi,17.75336390290486,89.14788341067995
9200,1181,Station_1181,City_394,NCR,Premium,164,Station_164,City_120,SR,Standard,186,100,1.86,161.03,Shatabdi,1,0.1,33.07469494099418,71.94665360093705,34.79342,90.847013,Visakhapatnam,Guwahati,20.846228613603202,72.71326510024016
8386,474,Station_474,City_106,NWR,Premium,164,Station_164,City_120,SR,Standard,521,100,5.21,373.24,Passenger,8,0.16,10.583218370151922,88.8925983800601,34.79342,90.847013,Lucknow,Ranchi,32.66229433511013,90.7776893925371
5805,1900,Station_1900,City_171,ER,Basic,164,Station_164,City_120,SR,Standard,1281,60,21.35,1394.88,Superfast,1,0.24,31.664367010956912,95.13241076685112,34.79342,90.847013,Guwahati,Trivandrum,24.397558389579302,71.56430713949891
210,820,Station_820,City_46,NWR,Basic,385,Station_385,City_490,NER,Standard,190,70,2.71,129.35,Rajdhani,9,0.19,20.223438423682527,77.06226130083834,16.760729,75.101459,Ahmedabad,Bengaluru,11.560515023083418,90.81923554344539
7008,467,Station_467,City_42,ER,Premium,385,Station_385,City_490,NER,Standard,1023,80,12.79,1131.45,Passenger,4,0.0,10.449406943386801,79.80106683076654,16.760729,75.101459,Surat,Pune,33.53318475436026,83.95573885386862
1835,1107,Station_1107,City_456,NCR,Basic,385,Station_385,City_490,NER,Standard,1359,100,13.59,1517.42,Shatabdi,1,0.14,17.394365900504877,94.62184629956039,16.760729,75.101459,Surat,Bhopal,36.21016194648886,74.2270632332995
8489,737,Station_737,City_135,NCR,Premium,385,Station_385,City_490,NER,Standard,1907,70,27.24,1661.43,Superfast,0,0.19,34.236004430152605,89.19750057007482,16.760729,75.101459,Ahmedabad,Jaipur,30.3633269954375,89.65565606593984
1372,820,Station_820,City_46,NWR,Basic,1091,Station_1091,City_21,WR,Basic,1476,100,14.76,745.61,Express,6,0.04,27.769512707073293,85.82657705004969,29.29471,92.199238,Chandigarh,Jammu,11.577956289353434,79.26915886279424
8537,1108,Station_1108,City_293,WR,Premium,1091,Station_1091,City_21,WR,Basic,197,60,3.28,93.75,Passenger,8,0.12,34.94784433075665,73.28381097203646,29.29471,92.199238,Surat,Delhi,25.16472496458776,92.46525410397862
310,883,Station_883,City_377,NER,Standard,1091,Station_1091,City_21,WR,Basic,157,120,1.31,90.22,Passenger,5,0.28,13.412293191970107,78.86026511123391,29.29471,92.199238,Surat,Indore,8.249549909610176,71.05374827615273
739,243,Station_243,City_57,NR,Standard,1091,Station_1091,City_21,WR,Basic,1914,100,19.14,1279.91,Passenger,8,0.19,23.341073901351045,88.67632438494807,29.29471,92.199238,Nagpur,Jaipur,14.278578352689618,72.17909397271093
1062,494,Station_494,City_165,SCR,Standard,1091,Station_1091,City_21,WR,Basic,732,80,9.15,369.53,Passenger,0,0.21,24.650201757801888,76.79736859717343,29.29471,92.199238,Ranchi,Shillong,22.214539161363863,78.96781607073342
6380,820,Station_820,City_46,NWR,Basic,997,Station_997,City_284,SCR,Basic,1959,70,27.99,877.54,Shatabdi,0,0.02,18.783908737201003,83.46347813776538,35.010491,81.820108,Shillong,Raipur,10.87604415882991,74.46987486760243
354,561,Station_561,City_114,SR,Standard,997,Station_997,City_284,SCR,Basic,948,60,15.8,1039.78,Rajdhani,4,0.3,29.99381685779949,87.4861047984784,35.010491,81.820108,Varanasi,Guwahati,10.841652586844031,86.01235105917074
